Code Ministère,Ministère,Code Mission,Mission,Code Programme,Nom Programme,Code Action,Nom Action,Code Titre,Nom Titre,année,type,montant
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,7,Fonctions de soutien du ministère,5,dépenses d’investissement,2014,CPLFi,7657641
2,Culture,7,Culture,131,Création,1,"Soutien à la création, à la production et à la diffusion du spectacle vivant",6,dépenses d’intervention,2014,CPLFi,402598085
2,Culture,7,Culture,131,Création,2,"Soutien à la création, à la production et à la diffusion des arts plastiques",6,dépenses d’intervention,2014,CPLFi,44051809
2,Culture,7,Culture,175,Patrimoines,1,Patrimoine monumental,6,dépenses d’intervention,2014,CPLFi,162424596
2,Culture,7,Culture,175,Patrimoines,2,Architecture,6,dépenses d’intervention,2014,CPLFi,8698750
2,Culture,7,Culture,175,Patrimoines,3,Patrimoine des musées de France,6,dépenses d’intervention,2014,CPLFi,27355490
2,Culture,7,Culture,175,Patrimoines,4,Patrimoine archivistique et célébrations nationales,6,dépenses d’intervention,2014,CPLFi,8690000
2,Culture,7,Culture,175,Patrimoines,7,Patrimoine linguistique,6,dépenses d’intervention,2014,CPLFi,2550833
2,Culture,7,Culture,175,Patrimoines,8,Acquisition et enrichissement des collections publiques,6,dépenses d’intervention,2014,CPLFi,3287820
2,Culture,7,Culture,175,Patrimoines,9,Patrimoine archéologique,6,dépenses d’intervention,2014,CPLFi,7095000
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,1,Soutien aux établissements d'enseignement supérieur et insertion professionnelle,6,dépenses d’intervention,2014,CPLFi,80529395
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,2,Soutien à la démocratisation et à l'éducation artistique et culturelle,6,dépenses d’intervention,2014,CPLFi,76951000
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,3,Soutien aux établissements d'enseignement spécialisé,6,dépenses d’intervention,2014,CPLFi,15000000
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,6,Action culturelle internationale,6,dépenses d’intervention,2014,CPLFi,5992059
2,Culture,7,Culture,131,Création,1,"Soutien à la création, à la production et à la diffusion du spectacle vivant",7,dépenses d’opérations financières,2014,CPLFi,9178187
2,Culture,7,Culture,131,Création,2,"Soutien à la création, à la production et à la diffusion des arts plastiques",7,dépenses d’opérations financières,2014,CPLFi,2898679
2,Culture,7,Culture,175,Patrimoines,1,Patrimoine monumental,7,dépenses d’opérations financières,2014,CPLFi,42949395
2,Culture,7,Culture,175,Patrimoines,2,Architecture,7,dépenses d’opérations financières,2014,CPLFi,685313
2,Culture,7,Culture,175,Patrimoines,3,Patrimoine des musées de France,7,dépenses d’opérations financières,2014,CPLFi,27830124
2,Culture,7,Culture,175,Patrimoines,8,Acquisition et enrichissement des collections publiques,7,dépenses d’opérations financières,2014,CPLFi,2118745
2,Culture,7,Culture,224,Transmission des savoirs et démocratisation de la culture,1,Soutien aux établissements d'enseignement supérieur et insertion professionnelle,7,dépenses d’opérations financières,2014,CPLFi,7632579
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,2,dépenses de personnel,2013,AELF,469465471
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,2,dépenses de personnel,2013,AELF,77339998
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,2,dépenses de personnel,2013,AELF,86276115
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,2,dépenses de personnel,2013,AELF,2005525123
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,2,dépenses de personnel,2013,AELF,1128717151
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,2,dépenses de personnel,2013,AELF,6342405495
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,2,dépenses de personnel,2013,AELF,2470539416
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,2,dépenses de personnel,2013,AELF,2555545990
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,2,dépenses de personnel,2013,AELF,2813723316
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,2,dépenses de personnel,2013,AELF,210000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,2,dépenses de personnel,2013,AELF,11000000
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,2,dépenses de personnel,2013,AELF,90317405
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",2,dépenses de personnel,2013,AELF,381657144
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,2,dépenses de personnel,2013,AELF,317939692
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,2,dépenses de personnel,2013,AELF,389174588
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,2,dépenses de personnel,2013,AELF,37760426
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,3,dépenses de fonctionnement,2013,AELF,156701077
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,3,dépenses de fonctionnement,2013,AELF,1010552335
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,3,dépenses de fonctionnement,2013,AELF,13955247
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,3,dépenses de fonctionnement,2013,AELF,15334530
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,3,dépenses de fonctionnement,2013,AELF,161239842
70,Défense,8,Défense,146,Équipement des forces,6,Dissuasion,3,dépenses de fonctionnement,2013,AELF,524479506
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,3,dépenses de fonctionnement,2013,AELF,254663086
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,3,dépenses de fonctionnement,2013,AELF,285390714
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,3,dépenses de fonctionnement,2013,AELF,302422469
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,3,dépenses de fonctionnement,2013,AELF,147993000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,3,dépenses de fonctionnement,2013,AELF,1396371691
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,3,dépenses de fonctionnement,2013,AELF,1700612000
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,3,dépenses de fonctionnement,2013,AELF,2152620000
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,3,dépenses de fonctionnement,2013,AELF,1047356000
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,3,dépenses de fonctionnement,2013,AELF,361000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,3,dépenses de fonctionnement,2013,AELF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,3,dépenses de fonctionnement,2013,AELF,7093561
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",3,dépenses de fonctionnement,2013,AELF,251333571
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,3,dépenses de fonctionnement,2013,AELF,352957986
70,Défense,8,Défense,212,Soutien de la politique de la défense,5,"Systèmes d'information, d'administration et de gestion",3,dépenses de fonctionnement,2013,AELF,70956825
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,3,dépenses de fonctionnement,2013,AELF,106341021
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,3,dépenses de fonctionnement,2013,AELF,22456004
70,Défense,8,Défense,402,Excellence technologique des industries de défense,2,Maîtrise des technologies spatiales,3,dépenses de fonctionnement,2013,AELF,0
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,5,dépenses d’investissement,2013,AELF,113328793
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,5,dépenses d’investissement,2013,AELF,596893609
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,5,dépenses d’investissement,2013,AELF,59526826
70,Défense,8,Défense,146,Équipement des forces,6,Dissuasion,5,dépenses d’investissement,2013,AELF,1909594169
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,5,dépenses d’investissement,2013,AELF,1547846366
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,5,dépenses d’investissement,2013,AELF,537101714
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,5,dépenses d’investissement,2013,AELF,1852821407
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,5,dépenses d’investissement,2013,AELF,188638000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,5,dépenses d’investissement,2013,AELF,85860000
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,5,dépenses d’investissement,2013,AELF,102538000
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,5,dépenses d’investissement,2013,AELF,51605000
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,5,dépenses d’investissement,2013,AELF,81275000
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,5,dépenses d’investissement,2013,AELF,200098603
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",5,dépenses d’investissement,2013,AELF,19230873
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,5,dépenses d’investissement,2013,AELF,1143975826
70,Défense,8,Défense,212,Soutien de la politique de la défense,5,"Systèmes d'information, d'administration et de gestion",5,dépenses d’investissement,2013,AELF,47304550
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,5,dépenses d’investissement,2013,AELF,703097
70,Défense,8,Défense,402,Excellence technologique des industries de défense,1,Maîtrise des technologies nucléaires,5,dépenses d’investissement,2013,AELF,0
70,Défense,8,Défense,402,Excellence technologique des industries de défense,2,Maîtrise des technologies spatiales,5,dépenses d’investissement,2013,AELF,0
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,6,dépenses d’intervention,2013,AELF,18500
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,6,dépenses d’intervention,2013,AELF,24814417
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,6,dépenses d’intervention,2013,AELF,30292000
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,6,dépenses d’intervention,2013,AELF,2244355
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,6,dépenses d’intervention,2013,AELF,147120000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,6,dépenses d’intervention,2013,AELF,5200000
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,6,dépenses d’intervention,2013,AELF,59000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,6,dépenses d’intervention,2013,AELF,59967099
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",6,dépenses d’intervention,2013,AELF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,6,dépenses d’intervention,2013,AELF,3000000
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,6,dépenses d’intervention,2013,AELF,1000
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,6,dépenses d’intervention,2013,AELF,261500
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,7,dépenses d’opérations financières,2013,AELF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,7,dépenses d’opérations financières,2013,AELF,5200000
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,2,dépenses de personnel,2013,CPLF,469465471
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,2,dépenses de personnel,2013,CPLF,77339998
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,2,dépenses de personnel,2013,CPLF,86276115
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,2,dépenses de personnel,2013,CPLF,2005525123
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,2,dépenses de personnel,2013,CPLF,1128717151
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,2,dépenses de personnel,2013,CPLF,6342405495
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,2,dépenses de personnel,2013,CPLF,2470539416
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,2,dépenses de personnel,2013,CPLF,2555545990
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,2,dépenses de personnel,2013,CPLF,2813723316
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,2,dépenses de personnel,2013,CPLF,210000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,2,dépenses de personnel,2013,CPLF,11000000
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,2,dépenses de personnel,2013,CPLF,90317405
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",2,dépenses de personnel,2013,CPLF,381657144
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,2,dépenses de personnel,2013,CPLF,317939692
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,2,dépenses de personnel,2013,CPLF,389174588
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,2,dépenses de personnel,2013,CPLF,37760426
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,3,dépenses de fonctionnement,2013,CPLF,141359268
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,3,dépenses de fonctionnement,2013,CPLF,978114153
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,3,dépenses de fonctionnement,2013,CPLF,13408793
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,3,dépenses de fonctionnement,2013,CPLF,39819380
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,3,dépenses de fonctionnement,2013,CPLF,160321350
70,Défense,8,Défense,146,Équipement des forces,6,Dissuasion,3,dépenses de fonctionnement,2013,CPLF,326650894
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,3,dépenses de fonctionnement,2013,CPLF,130536890
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,3,dépenses de fonctionnement,2013,CPLF,177510589
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,3,dépenses de fonctionnement,2013,CPLF,576464988
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,3,dépenses de fonctionnement,2013,CPLF,147077000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,3,dépenses de fonctionnement,2013,CPLF,1227228027
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,3,dépenses de fonctionnement,2013,CPLF,1725364000
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,3,dépenses de fonctionnement,2013,CPLF,1748107000
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,3,dépenses de fonctionnement,2013,CPLF,967956000
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,3,dépenses de fonctionnement,2013,CPLF,361000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,3,dépenses de fonctionnement,2013,CPLF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,3,dépenses de fonctionnement,2013,CPLF,7765384
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",3,dépenses de fonctionnement,2013,CPLF,287235395
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,3,dépenses de fonctionnement,2013,CPLF,352957986
70,Défense,8,Défense,212,Soutien de la politique de la défense,5,"Systèmes d'information, d'administration et de gestion",3,dépenses de fonctionnement,2013,CPLF,63738691
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,3,dépenses de fonctionnement,2013,CPLF,106225633
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,3,dépenses de fonctionnement,2013,CPLF,22782278
70,Défense,8,Défense,402,Excellence technologique des industries de défense,2,Maîtrise des technologies spatiales,3,dépenses de fonctionnement,2013,CPLF,0
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,5,dépenses d’investissement,2013,CPLF,84180293
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,5,dépenses d’investissement,2013,CPLF,326827216
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,5,dépenses d’investissement,2013,CPLF,58704388
70,Défense,8,Défense,146,Équipement des forces,6,Dissuasion,5,dépenses d’investissement,2013,CPLF,2169482981
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,5,dépenses d’investissement,2013,CPLF,382471770
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,5,dépenses d’investissement,2013,CPLF,782356278
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,5,dépenses d’investissement,2013,CPLF,3796862779
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,5,dépenses d’investissement,2013,CPLF,182402000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,5,dépenses d’investissement,2013,CPLF,84160000
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,5,dépenses d’investissement,2013,CPLF,112428000
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,5,dépenses d’investissement,2013,CPLF,52720000
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,5,dépenses d’investissement,2013,CPLF,81275000
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,5,dépenses d’investissement,2013,CPLF,205844782
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",5,dépenses d’investissement,2013,CPLF,20233742
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,5,dépenses d’investissement,2013,CPLF,482860989
70,Défense,8,Défense,212,Soutien de la politique de la défense,5,"Systèmes d'information, d'administration et de gestion",5,dépenses d’investissement,2013,CPLF,42492460
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,5,dépenses d’investissement,2013,CPLF,703097
70,Défense,8,Défense,402,Excellence technologique des industries de défense,1,Maîtrise des technologies nucléaires,5,dépenses d’investissement,2013,CPLF,0
70,Défense,8,Défense,402,Excellence technologique des industries de défense,2,Maîtrise des technologies spatiales,5,dépenses d’investissement,2013,CPLF,0
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,6,dépenses d’intervention,2013,CPLF,18500
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,6,dépenses d’intervention,2013,CPLF,24814417
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,6,dépenses d’intervention,2013,CPLF,30292000
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,6,dépenses d’intervention,2013,CPLF,0
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,6,dépenses d’intervention,2013,CPLF,1831275
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,6,dépenses d’intervention,2013,CPLF,99156
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,6,dépenses d’intervention,2013,CPLF,2237972
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,6,dépenses d’intervention,2013,CPLF,1432966
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,6,dépenses d’intervention,2013,CPLF,147120000
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,6,dépenses d’intervention,2013,CPLF,5200000
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,6,dépenses d’intervention,2013,CPLF,59000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,6,dépenses d’intervention,2013,CPLF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,6,dépenses d’intervention,2013,CPLF,27074947
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",6,dépenses d’intervention,2013,CPLF,1575097
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,6,dépenses d’intervention,2013,CPLF,3000000
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,6,dépenses d’intervention,2013,CPLF,1000
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,6,dépenses d’intervention,2013,CPLF,261500
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,7,dépenses d’opérations financières,2013,CPLF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,7,dépenses d’opérations financières,2013,CPLF,5200000
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,2,dépenses de personnel,2014,AEPLF,480982274
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,2,dépenses de personnel,2014,AEPLF,82209708
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,2,dépenses de personnel,2014,AEPLF,81170529
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,2,dépenses de personnel,2014,AEPLF,1920557202
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,2,dépenses de personnel,2014,AEPLF,1106705888
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,2,dépenses de personnel,2014,AEPLF,6163616198
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,2,dépenses de personnel,2014,AEPLF,2488907680
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,2,dépenses de personnel,2014,AEPLF,2509303722
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,2,dépenses de personnel,2014,AEPLF,2795977643
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,2,dépenses de personnel,2014,AEPLF,170000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,2,dépenses de personnel,2014,AEPLF,11000000
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,2,dépenses de personnel,2014,AEPLF,77027811
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",2,dépenses de personnel,2014,AEPLF,385570207
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,2,dépenses de personnel,2014,AEPLF,317415177
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,2,dépenses de personnel,2014,AEPLF,392059858
70,Défense,8,Défense,212,Soutien de la politique de la défense,8,Politique culturelle et éducative,2,dépenses de personnel,2014,AEPLF,37997812
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,3,Recherche et exploitation du renseignement intéressant la sécurité de la France,3,dépenses de fonctionnement,2014,AEPLF,130296715
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,7,Prospective de défense,3,dépenses de fonctionnement,2014,AEPLF,1065649519
70,Défense,8,Défense,144,Environnement et prospective de la politique de défense,8,Relations internationales,3,dépenses de fonctionnement,2014,AEPLF,13903072
70,Défense,8,Défense,146,Équipement des forces,10,Protection et sauvegarde,3,dépenses de fonctionnement,2014,AEPLF,55427769
70,Défense,8,Défense,146,Équipement des forces,11,Préparation et conduite des opérations d'armement,3,dépenses de fonctionnement,2014,AEPLF,158958495
70,Défense,8,Défense,146,Équipement des forces,6,Dissuasion,3,dépenses de fonctionnement,2014,AEPLF,219150811
70,Défense,8,Défense,146,Équipement des forces,7,Commandement et maîtrise de l'information,3,dépenses de fonctionnement,2014,AEPLF,240442130
70,Défense,8,Défense,146,Équipement des forces,8,Projection - mobilité - soutien,3,dépenses de fonctionnement,2014,AEPLF,247272406
70,Défense,8,Défense,146,Équipement des forces,9,Engagement et combat,3,dépenses de fonctionnement,2014,AEPLF,216937107
70,Défense,8,Défense,178,Préparation et emploi des forces,1,Planification  des moyens et conduite des opérations,3,dépenses de fonctionnement,2014,AEPLF,139223642
70,Défense,8,Défense,178,Préparation et emploi des forces,2,Préparation des forces terrestres,3,dépenses de fonctionnement,2014,AEPLF,1306945141
70,Défense,8,Défense,178,Préparation et emploi des forces,3,Préparation des forces navales,3,dépenses de fonctionnement,2014,AEPLF,2020734147
70,Défense,8,Défense,178,Préparation et emploi des forces,4,Préparation des forces aériennes,3,dépenses de fonctionnement,2014,AEPLF,1876567005
70,Défense,8,Défense,178,Préparation et emploi des forces,5,Logistique et soutien interarmées,3,dépenses de fonctionnement,2014,AEPLF,1169501379
70,Défense,8,Défense,178,Préparation et emploi des forces,6,Surcoûts liés aux opérations extérieures,3,dépenses de fonctionnement,2014,AEPLF,240000000
70,Défense,8,Défense,178,Préparation et emploi des forces,7,Surcoûts liés aux opérations intérieures,3,dépenses de fonctionnement,2014,AEPLF,0
70,Défense,8,Défense,212,Soutien de la politique de la défense,10,Restructurations,3,dépenses de fonctionnement,2014,AEPLF,8600062
70,Défense,8,Défense,212,Soutien de la politique de la défense,11,"Pilotage, soutien et communication",3,dépenses de fonctionnement,2014,AEPLF,329480197
70,Défense,8,Défense,212,Soutien de la politique de la défense,4,Politique immobilière,3,dépenses de fonctionnement,2014,AEPLF,318846116
70,Défense,8,Défense,212,Soutien de la politique de la défense,5,"Systèmes d'information, d'administration et de gestion",3,dépenses de fonctionnement,2014,AEPLF,92613794
70,Défense,8,Défense,212,Soutien de la politique de la défense,6,Politiques des ressources humaines,3,dépenses de fonctionnement,2014,AEPLF,132955192
